order_id,customer_id,product_id,monto_venta,costo_envio,total_pedido,categoria_producto,estado
de423fd9561ac8d0ba956a934922c274,2ff28af15d2bce9a989121e9b1873f2f,b99e4f4fa3f421e0ffbd512d9f152dec,19.9,12.48,32.38,electronics,delivered
de42a8e111d0e1b06aa129d163313053,375cbd7523ce85e60375cb07a0dabc63,90b86c830114ddc888f6380a223ee285,21.9,15.1,37.0,bed_bath_table,delivered
de4363c0dc15fa2b4ef64957ef56a5ab,af006ce9626179d83fbd022eb4afeee3,0bf311dc96c3ce0503cb03068588c196,33.6,7.98,41.58,home_appliances,delivered
de43e0e00259ee7b44c7a11e9b5d114f,c3ea664ff88d7468de59ee62516b0c55,d296d7996d75ec35fcfc75b3a06cae63,53.0,9.11,62.11,bed_bath_table,delivered
de43e0e00259ee7b44c7a11e9b5d114f,c3ea664ff88d7468de59ee62516b0c55,03e931f387c2dd5b006aecdb12515b2e,53.0,9.1,62.1,bed_bath_table,delivered
de440e762de44c5b427633b249d7ea9f,9ce0d1bd0ed2d1cdf43e8bdcbb8de7d1,f35927953ed82e19d06ad3aac2f06353,115.0,14.98,129.98,books_general_interest,delivered
de4531ed564f2599a82ff123bc6f07c7,4b2450362c5261357d6718af2f99d63b,04c4a4b9c924494fcf82e0fba966f955,26.69,13.5,40.19,watches_gifts,delivered
de45539c23bf4e084f623d8d339c00ea,4e6ce144b719062e3c2ded3c3ef3ac64,ab1f9387c0627dd24000bfbc54fdeee0,12.25,7.39,19.64,electronics,delivered
de45fff90798d4416b9ba1b7aa4ccd7b,e9a4def88f3b9bef3792b8eb0c665722,700e755cb2df115278726cbf8cc322fd,270.0,45.82,315.82,sports_leisure,delivered
de4645a62b989d300a37b6c4f5164160,290cc6191480daa93fb623283cfb2dc3,657247f6f60543b93e3cc708a8e6329c,248.99,74.69,323.68,luggage_accessories,delivered
de4661d6593c1c713abab1b11549f6c7,270cf9c8728e2837e6be6a0f30e3c1ba,b2fbf8beb178c391c49d80fa8c4435b6,74.0,15.28,89.28,books_general_interest,delivered
de4887366c9ddf1dd93719769e1bc533,b5b0ed31ff924e46f8566027d9d2d62f,d83cba631d40af7f65eeac52132ee096,49.9,15.1,65.0,housewares,delivered
de4958b5bf2da2859150af8192c3a3d0,b8e495ee58dee95b53dc612ed49bb0c3,e5130ccb07bdb4424ec93754a54c917f,159.9,27.97,187.87,health_beauty,delivered
de4acd78231cc999a22fdba3a4dd348d,1579a4f55a1c6707bec3dd05c84f9204,979c7bf658f39ff4d6459fe7c397bfea,72.9,13.53,86.43,housewares,delivered
de4b205a30d85c902a79bf99f8c77c21,bc514ba92bc9b2d6c439bd09cc68e18b,aba86c093ccdbac75b09111d57e50004,129.6,21.36,150.96,office_furniture,delivered
de4c18618962f737a6707dbadc133937,516ba11177ca1e74af63ac00324338f2,3be495aa2bea5ca3041d723c2db13209,89.0,25.11,114.11,air_conditioning,delivered
de4c308ea3f72fa2d3be68d18a2fedb1,239fabc879c4175afe53110236a7de39,c3f6113d5b61bc95468432072b27e23d,18.9,11.85,30.75,computers_accessories,delivered
de4c508282732a9138afe232f9c7285e,07cbe02494c601060a293c344a4e4fcf,e85cdca8790ea0026ddf7316f469608a,54.99,15.28,70.27,furniture_living_room,delivered
de4c5454fb8e64f76ec9689a472b23c7,66b1555c5aaf32eda9799f8c6af3a884,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,99.99,17.95,117.94,toys,delivered
de4c5454fb8e64f76ec9689a472b23c7,66b1555c5aaf32eda9799f8c6af3a884,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,99.99,17.95,117.94,toys,delivered
de4d7dbc75ae286c83ca660d77ac9f77,386b21caa1c9879e1f2aea59128cb479,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,19.98,89.88,furniture_decor,delivered
de4f4689e7aef3a0fb87f25f66825abb,6e7238eb7c39fb19275bdac1250f6634,b761e337aed465b70aa4bf86f1b12f2d,49.9,21.15,71.05,stationery,delivered
de4f573359ebca3ee24bbe7cddb31052,6d867512b712b31761b98d42894d9eb2,57552a168008a60472e3e6bb351422e7,29.99,60.49,90.48,baby,delivered
de511d43118e7cd3c327dded8e3597a6,fbe06f7f0b1b8b3fab72e38d22cb74da,cdc4af478fef19f03f1d0353c00271cd,29.9,18.31,48.21,watches_gifts,delivered
de512c8ca504a59f99fc9baadb837507,57210fcf293fab7b885ef8eb44591639,64fb13596caf118c438edc5c6ed2d50a,94.0,18.54,112.54,computers_accessories,delivered
de5219d73e2adb00e7f062aee80985dd,2d1f95b25c68a69447a4d65090b516ea,16ed6a6e3fce23b741650437fe58d65b,89.18,15.38,104.56,housewares,delivered
de52e5e01af9c33b04806dea37fb50d7,81a4c194b713c267cca9d68e81b2a672,90d44d8f3025c0bcf8ef83de3fe8011e,49.99,16.54,66.53,garden_tools,delivered
de5518f86eca3ccfc00bb9ba13cdfffe,97300b8bea30b34f84ac6b6244ebeb55,0cad3c9a114203d74ff1ca303486f205,120.0,96.71,216.71,auto,delivered
de5552f927693bffe3b9ffc69e75000b,2be7ec9032226da54ff6d1970703dc56,2532ba0aec0ced81cdc2dd0dbeeb0f72,69.9,14.25,84.15,sports_leisure,delivered
de555a095d66fc6e7b5a1131b4e0c31b,feb68cc4cc9d76494bb535cbc4fa0d08,d338b69b9fffb4c3bd206b5350406873,18.25,18.59,36.84,housewares,delivered
de5569837d26b78e94dbcf0d72e29ba2,df26ca4971ed6b416836e89a20d4fe13,4cafc445fc7535c3b41b8978c0ce68dc,79.9,15.06,94.96,industry_commerce_and_business,delivered
de55aaef46848b1f0c47093ba2430a27,3f1ec723909aee2fdf8c1cc065479fb3,b2a11c072dedfc137aa2393bb4a2c8ea,66.9,11.08,77.98,cool_stuff,delivered
de5663895e88028a4c5a84d46b7475cc,c785e91c77b1e2fc9f642dbf170adbd4,490b7f74cbef35be4b6b69bb5f177386,14.2,18.23,32.43,sports_leisure,delivered
de57d3e5ce7ac9d723a9572aac2b7fc3,be6c54c193f6d2ec2724c0ab827facef,a4ea23e4c7a6ea7b4106779177221ce7,49.9,37.26,87.16,computers_accessories,delivered
de5881f12fd365b2a48dbcccf5241510,62b7ce7bd2b7d0bcca837c766ddf4193,f264c1d9b20b5e4a340254d0405e613b,69.99,17.74,87.73,cool_stuff,delivered
de58aa6aa9aa113673a7aaa27271b7e0,5674e6bce4035097d9ea3f8f66c41025,b8a0d73b2a06e7910d9864dccdb0cda2,59.9,18.3,78.2,health_beauty,delivered
de59016b99422f0bbd7e51a301bf2578,bee4e134573a69da08ec778c2ee62eeb,6bf1cd252d73626ab181be470f56e07b,37.99,14.12,52.11,furniture_decor,delivered
de5a2930a7d61f2dbf75078d7bfde0d4,faf44751a1b04dd9363e5dd2d8325854,2d0090282bd77e1ae0f6336ba500facf,30.0,7.78,37.78,health_beauty,delivered
de5a3a2e05f3b46629d00ae9b9422973,7520f9fd4f9a0764e6abc26bb74a8f80,4473f3e5c65952b074ef987fa5c24662,29.99,11.85,41.84,telephony,delivered
de5a57660fb17fcd0cb97f5874739ddd,9ad489cbfca3108732b7ab27822d27ae,a916a0b56448758409cb1147fa3d1f8b,149.99,15.8,165.79,luggage_accessories,delivered
de5a814b231c540ae5995a95a149551e,df02d129ebfbb0c82edd11e2a6001dcc,389d119b48cf3043d311335e499d9c6b,49.0,17.67,66.67,garden_tools,delivered
de5b7ea79803e2993efb698c480ba599,6b0dd7d5c825e4239c42c72227fd82f9,86f2416d4670e4ea3ca5494d043d9f24,159.94,19.84,179.78,office_furniture,delivered
de5b7ea79803e2993efb698c480ba599,6b0dd7d5c825e4239c42c72227fd82f9,86f2416d4670e4ea3ca5494d043d9f24,159.94,19.84,179.78,office_furniture,delivered
de5b9ed8a33e27633d1c4a31445dddd1,b371160fd327e88b578d64afeb088756,bb02c40ca38878b8986798de4842d134,89.9,18.21,108.11,bed_bath_table,delivered
de5b9ed8a33e27633d1c4a31445dddd1,b371160fd327e88b578d64afeb088756,bb02c40ca38878b8986798de4842d134,89.9,18.21,108.11,bed_bath_table,delivered
de5c0320a3acd9bb7b5acc242d51d54d,81f0cbc57cee6b95ecb895fa1da8ba6e,1528d0673079ce2d79d29753b800d76e,59.9,16.18,76.08,health_beauty,delivered
de5c6352db0b15363de90c22e79d322c,a85e53d95fcc45c8f0c1c8cc3e3995fd,641a45900528e8324c4848dda4e0a3fa,25.99,9.34,35.33,housewares,delivered
de5e00f9f07e671f1664172898ebf7a1,cad580d9f3d4996aac361e9275e5501a,33fca9d59532dd4c191217a979346ab9,248.0,16.49,264.49,perfumery,delivered
de600694e63dc521b56a7fc6f01576d7,f4cdd4fc25b538733574c54d02784e3b,dbb67791e405873b259e4656bf971246,81.99,7.92,89.91,computers_accessories,delivered
de60de4b79d5011e2b037dec761a4876,10382753619258cb2129a23a626d1a9f,c0704b7b41d23540e8576c5e84484dcb,32.9,11.85,44.75,health_beauty,delivered
de6167039d6c71c0bea5a5d3b9437082,fa59e3b76be4ec3ab0fa05000e7bf6c2,c0aed8767e46cce56e77db0ceef83035,79.9,19.75,99.65,auto,delivered
de6208f5005c5c2719228610b5975a5f,95528671663e0810979dfd066156f00c,880be32f4db1d9f6e2bec38fb6ac23ab,44.9,7.78,52.68,toys,delivered
de623c0b6bb8c160e80eaacc3100433a,5657037a025fe48001ac545834d7b7d1,3ed1acff2a294f6e314f95ffdd76002c,109.9,13.47,123.37,auto,delivered
de62c623a2a61737b9657f43da8be923,8d99c2b0f22b32e0c272f62ee2161791,627dce1ab24323cb7ac147cad5ac0b8c,536.49,19.52,556.01,garden_tools,delivered
de62ef786960497d8f8becbc10887906,d82454613838117a0b401c99021874b1,817a6779721af586b76778eb4fdf98da,189.99,18.04,208.03,furniture_decor,delivered
de6385a70e9d74e2aa426dcf6d21c9e1,5b31ca47a253eec5597a8341522d62ac,ce46f159003ee26ba91162851c94d82c,22.99,7.71,30.7,baby,delivered
de63e691acb3231890dcb063f627657b,018ffb868962388b3ac93b203a8dcbe0,c6dd917a0be2a704582055949915ab32,99.99,17.95,117.94,cool_stuff,delivered
de64325a3ec242c2264f553d946274ae,2cb63adbf997f96f5cd34f2eb27b6a77,5fd295ecaf1c3821da3a53a52dac90e2,128.0,107.23,235.23,costruction_tools_garden,delivered
de658852c7c4ebef68f148bdd87fbf41,5586e236d573bcb1147d57afd4671456,ffae6024df16802ba75f761d9aa24367,19.9,11.85,31.75,telephony,delivered
de65887c84d470bbd06abf600e7c7a62,719d4af655a55d8cfb4653c237f6235b,027cdd14a677a5834bc67a9789db5021,99.9,11.31,111.21,perfumery,delivered
de667b5fad55b8d18285f1d32a4f5e49,7725b79e7d1dff9dcad0f1eb02ecedcf,b99e4f4fa3f421e0ffbd512d9f152dec,19.9,16.79,36.69,electronics,delivered
de66a309a3d6c4b34157f77edddc248e,2728bde7012224560c53a0ac264b9f09,685745fc12a6d4344a767bf01fb2d6d1,46.2,8.27,54.47,stationery,delivered
de6743691fe06b0d7ed439f7cea17278,d3747fcb04e6ef1d6b9ac173fe2a6098,ced7fbfaaf7d98ad9bd9b32a5eb5fe58,119.99,29.03,149.02,office_furniture,delivered
de6849867dd230818cd854b69f5b21f7,4016bcd0cf90a7a3344a571cd6a4dccf,98bf9f3941be6afbca9ea37f8eb0c466,179.99,30.19,210.18,pet_shop,delivered
de68ff91737ba366892be2067a2cdfec,68b43c6c592465e9a13ed4c282d81e7e,fc7138a8f96aee8302e42916bbbbb818,12.0,15.23,27.23,electronics,delivered
de694f11ec11e5fe9863ef978ebee3dc,b3a08145646e240e9a1aa67557f4d361,3f2c4414409c0a99c34cc0a7753e37d3,74.0,12.02,86.02,pet_shop,delivered
de69cf4dccde4da4632bc662829f19b0,d6866e05b212ceb988befb58497f7b8c,dfb92838905ead933a01256a80edc894,320.0,17.0,337.0,sports_leisure,shipped
de6a26eab8b3a87c4d4ec2e2a8c2495e,5e5df9027ff599d21d2a72c0b225b6fd,2beff60bb4c8a8f05065bce8148ed01e,49.99,15.23,65.22,"",delivered
de6a3086bd8a8710b7fd7ab414be7d3e,0760c97b5abdca9b451e43e66af480cd,1a1dba78177cbabf00a2e1eab46e62b6,49.9,7.78,57.68,"",delivered
de6bab4da1dc5f9d599909b30747ba4d,0403515b897169ea1b001e4ea602bf84,e707c577789af56087a82650995ed3c8,169.9,21.68,191.58,bed_bath_table,delivered
de6d38ce9e3cde2325eb83681cbf5774,157f0a9bacdeeeaa17cd314caad9e729,b55d740a9c9a5e4b9d681828a82d28bc,79.9,14.65,94.55,auto,delivered
de6db4f3c511147d4ab0a44149a38960,1b27e7f38dac493a9d3c98d25a346edf,c08deb7ccd1916f614546a816fb951f2,20.7,11.15,31.85,furniture_decor,delivered
de6db4f3c511147d4ab0a44149a38960,1b27e7f38dac493a9d3c98d25a346edf,c08deb7ccd1916f614546a816fb951f2,20.7,11.15,31.85,furniture_decor,delivered
de6ea8b619d37e5f86f1566fb3136a15,de416864fefbc148110c3951c25fe872,be4c9d0368829d208573322be600c95c,123.43,15.61,139.04,watches_gifts,delivered
de6ecf000012d5db3960671b364f9c33,d1d142ee7d202450c0699834ea26a031,0f322750505d1e7d8c79269bf22aecda,49.9,16.79,66.69,telephony,delivered
de6ecf700b95b7b8f6d4dbea03fd56dc,98b5b8ac8f4775c874fae11ad151713d,ab1f9387c0627dd24000bfbc54fdeee0,19.9,15.24,35.14,electronics,delivered
de6ed885a8151d0cee622e51585ff6c7,629fd78f7a2a5adde1ce172f44106fd3,45faac1ea8c173bb8c3e6cf23f5aac4e,39.9,26.89,66.79,sports_leisure,delivered
de7038d8608ce7f028fe6a2ccd44c8ce,e8c1b946bba51e3d1a360289a89c9913,273e331241d86e8c9dd35408c755751c,139.0,25.42,164.42,sports_leisure,delivered
de70c6f08877949ed4973bb0e4aaaa77,fb669b7a4d4ea214fb00d2e4cd70b321,4052517cac9e78357d895976124f6972,150.0,15.81,165.81,electronics,delivered
de71166519878c2eefa30e4203d31c92,dd17a047f6e979e723bb5fecc4b78df6,52c80cedd4e90108bf4fa6a206ef6b03,179.0,45.71,224.71,garden_tools,delivered
de7160c97baceae5b576f3266f6b5752,96d41aa0f34b498afb810a4e4a583e8f,b7a89537c40b1f5a18b5ba75dbb91cbe,247.88,20.93,268.81,musical_instruments,delivered
de71edfe47563ab657846c3d3f028ac9,c65cc979e875a8613c71751052bf138a,5f6b5f78a82f5ebf164b70a26447e868,17.2,11.85,29.05,sports_leisure,delivered
de71f9cb7b28e41118fb7bb28a6b1087,189bd9e8be3f4b136966c6d9309c3ecd,2af11c7fa2cc165b8abc3a92127a2710,19.8,14.1,33.9,auto,processing
de727a3ecd5c174c519d64573cc0064b,27fe727389e4d6744b8a4d6fa58c9994,422879e10f46682990de24d770e7f83d,59.9,17.67,77.57,garden_tools,delivered
de72985df853586cd2ba29e3269dbd4f,61574bd1bc8408825d5d4293093e9676,98d61056e0568ba048e5d78038790e77,169.0,18.47,187.47,auto,delivered
de72d70497698d2416dc47712bbc7678,c360961ef98b0d4b28357b7fd0387673,52c80cedd4e90108bf4fa6a206ef6b03,179.0,45.71,224.71,garden_tools,delivered
de73bf52fe9c690e54d761233b780398,aee5dabf67a188a9442000eb5dd69901,9223a3da528213e384a176a70d92130a,124.99,14.18,139.17,sports_leisure,delivered
de742d420af4a6abd06276acde083ae5,b9e6a4f0a7ee0e84bd7c4d275789f2a9,4c8b28305f570899b6ded964ddd234a9,89.9,12.97,102.87,furniture_decor,delivered
de745e34eb24d2c0c2b46c6e86659127,627d6904ea6322179cd3ff116c0f8576,d9cbadc2f61272c79987920607db84f1,269.0,23.59,292.59,cool_stuff,delivered
de74cb2fd733e35659ccfebf498ca02b,004937d0f9d6ce15c2830c00c2f482e5,85d4c1a46f08f730de651ea6f6645313,59.0,11.91,70.91,stationery,delivered
de76a97b93b66f97e060477621822a65,94ce1065665d266c491641637b7bc660,72f78c618c8f81c2b8f0ffd2a51293b4,74.9,23.1,98.0,sports_leisure,delivered
de76f809479b8391b6166b1448d83f3f,efe064b5515dd171c84ebd7ec64ddd2c,7c5514c269002959274a50b996f04e82,189.99,12.83,202.82,stationery,delivered
de779f93dc5f7dd9ac51b22380685ae5,4627f0d16c02256e8bd28f9bbb1ee468,952e73f7e8bee61569a32b35c19bc981,50.0,19.32,69.32,bed_bath_table,shipped
de785327509b53e26bbac35504eda97d,cab782713f3d7b3847d6221940768673,4c6a40b5fdcc849875c3d0b3144ea1f5,24.5,15.23,39.73,electronics,delivered
de7a40e39e02017beee1513d57ea0467,a6d5d3636fac08d83cdda01174465f15,08b2b99a87e01c87c200a459bb3f4bc7,55.0,22.97,77.97,health_beauty,delivered
de7aff9a17cd97da3fdfb1fd2c610e3d,1dc971b9d690940ed22432e60fc6e98e,61509eaebb2d4bd1a7511b1a75703f8c,26.15,12.79,38.94,housewares,delivered
de7cb4087303bc8d6dac30bc222fdc12,e1241c29ae97acf6ddc9ff1f93c489b6,d68eb7babf9085d77c5cc4306313a374,35.0,13.5,48.5,sports_leisure,delivered
de7cb4087303bc8d6dac30bc222fdc12,e1241c29ae97acf6ddc9ff1f93c489b6,d5a94c75d108fd56ceca390b4ae60e55,35.0,13.5,48.5,sports_leisure,delivered
de7eb461dcb1d9e5bdfa4a25fe8a51d4,efc29c72319ab5d5610f0421abc16554,9545d45c37449ccbc376de3a04c66e71,121.9,18.1,140.0,health_beauty,delivered
de7ee6becf8148c0952776a49f980c19,5cbf1c7456d9789a9c0955daffca1546,51250f90d798d377a1928e8a4e2e9ae1,13.99,7.39,21.38,perfumery,delivered
de7ef6938e5b9a018e2f76a63c9b6ef7,075bde3b991b8124d2e603026781cda8,775882cccdd5199956853d6117b0e650,115.0,11.42,126.42,home_appliances,delivered
de806f0367f37cd3f1861282b7bfcff5,c3c26ad812d4a574aedf516594ebd46a,3e4176d545618ed02f382a3057de32b4,139.9,17.23,157.13,luggage_accessories,delivered
de810c5a4d708e92e61170e20a7dc100,f5f3337ca4f2551b44b66ecff52225c5,a12fc4a1c79238df0015e1a0c48f0314,119.9,20.08,139.98,bed_bath_table,delivered
de81104d0d1d1a5d4dd09e89a7ea4cd1,b9f21de0cf737e46054822f6082eaf31,66a0a6e02b7f543e5b021ce361f267d4,119.99,16.05,136.04,cool_stuff,delivered
de821e662179b99c81c5b431a03e16b4,b57f3022f059774a77bd38b3b99288a6,8e910a5a78e3378d8c570c13e143d631,19.9,18.24,38.14,bed_bath_table,delivered
de825fdf1a8f9554f386bd6010ff60d1,276772a73a706ba34e073dc3c5bd2b47,3fa28edcc7cdfb0ba1d56e70e30ed893,279.0,22.37,301.37,baby,delivered
de829fd7475239b4c3110ca7660f971e,14cb060b0482a83fa6609d36909bb3eb,77ddf7d9682490a7d50e7d580460d4c1,89.9,18.43,108.33,stationery,delivered
de8323147a3358b9c4720ae5e8ef668b,7827db8a8e439d919d8649b132df7061,d66243feb576d7d617693bec8d80d124,12.99,18.23,31.22,furniture_decor,delivered
de8323147a3358b9c4720ae5e8ef668b,7827db8a8e439d919d8649b132df7061,d66243feb576d7d617693bec8d80d124,12.99,18.23,31.22,furniture_decor,delivered
de83643596b6203d717e77769482e476,238a236a505ad5d85b7d1df842095d79,7f72a8900b3d2fc8fa2635b7836d6e6e,64.99,18.56,83.55,toys,delivered
de836e862a18f8c17fca8d2418a16631,d17b6c7e6cf5a6d676975f362f8c96de,3a081630438070b86de554fac9edcc7a,61.0,12.77,73.77,bed_bath_table,delivered
de850dab321309c862edfd8d24e4acdb,be25fc519149fff767b78b8c37742fe2,a32c3352c3c5fbaa5fc5f8a8f593e2af,149.9,21.54,171.44,bed_bath_table,delivered
de850dab321309c862edfd8d24e4acdb,be25fc519149fff767b78b8c37742fe2,a32c3352c3c5fbaa5fc5f8a8f593e2af,149.9,21.54,171.44,bed_bath_table,delivered
de850dab321309c862edfd8d24e4acdb,be25fc519149fff767b78b8c37742fe2,a32c3352c3c5fbaa5fc5f8a8f593e2af,149.9,21.54,171.44,bed_bath_table,delivered
de852e80c0b14138d06937c2695b4b94,5af26e532fd4fff0ad0fc34e46403e9b,38d070104c7e27171e177d581758a90f,37.0,18.36,55.36,health_beauty,delivered
de859e22b1ba2980cdd352637fb1ab0a,ef63aab7b0308469304ec7adaa9ba482,ee8b16196604ed47b34b094351ce68e2,109.9,20.01,129.91,baby,delivered
de86651678f0f277aa9820e5d778f8cc,ea0aaae13136d2517b6777c8c7b433e7,53759a2ecddad2bb87a079a1f1519f73,49.0,17.67,66.67,garden_tools,delivered
de86d263fd8adbf70b390a50f59266e4,9ef7bea580502adf844b3870ab381495,bb50f2e236e5eea0100680137654686c,325.0,13.77,338.77,health_beauty,delivered
de86d7a1250c84c7845795cdcf16a9ad,4c8d80e17eae5b1140669da0438954e7,abc3432ff825d8e524db1d4eac6d2099,39.99,7.39,47.38,telephony,delivered
de86df6ab3b291975266e6ebf8da2bf3,dc4f5706be870acda3bb46094e505062,7d854ab97c64ef9df2bbfaf332765786,59.9,19.01,78.91,cool_stuff,delivered
de87be44e83ebc323acd6d4caec3ca57,338804134cde889d5f389c3fb09daefe,64fb265487de2238627ce43fe8a67efc,99.9,16.33,116.23,bed_bath_table,delivered
de87f8523b7738c6d18e5ceedc4f05ae,f093791daaca3173d8a7515d42a84baa,fa7e460c8ef762c029b4042723e481c7,12.0,13.61,25.61,toys,delivered
de886fcb580e685359a5d359555bf1cd,6d9cfabdaf17081465bf60f32321eaa6,f1d4ce8c6dd66c47bbaa8c6781c2a923,174.9,31.97,206.87,baby,delivered
de88fdac933df6da5421631550f027c6,9aae457bd5b5e8d016296183eeb6c83a,d2bea3c01e172037caa99b2d138f39d0,19.9,16.11,36.01,small_appliances,delivered
de890ca80410c861b4fc9d398bd4676c,a1c2217218bed2992309dd19fd67558b,d017a2151d543a9885604dc62a3d9dcc,49.0,18.23,67.23,fashion_bags_accessories,delivered
de8a1cc20f0f3f44aded9ac6a1e8eaa1,8ad0559e9cad6b2d98210ab1c9fd4680,d07c0177e489e871713b83a518446ac7,72.0,18.74,90.74,housewares,shipped
de8a2818f7fe963e53d394e7848bc9b2,a96bbd5a034a4d3432fe8ea79dcc29e3,da1c125a132133be2843076977091223,66.9,17.72,84.62,books_general_interest,delivered
de8b633e3fbc018e05354a54fbc8fff0,1a0e67acb719bb00bcee2e586ff3a2d8,66077cc774ac8ba7c7fcb45fd8e03474,99.9,19.94,119.84,housewares,delivered
de8b8d147a2848da3ae69f51bda35bfd,e7225c2d19065af16a37d85e6a0248d9,eb54d6afabdf1f96c248b81dec8f180f,149.99,19.15,169.14,consoles_games,delivered
de8d425cef1f6b298913e9fc0c451d6f,52ad40cad13b4152d0c6ccefa638d646,cec09725da5ed01471d9a505e7389d37,69.9,11.99,81.89,sports_leisure,delivered
de8d4b40800d2483074fe491bd25aed4,95b0cd118d1f2dea54bdd21f996daf24,6cc44821f36f3156c782da72dd634e47,99.9,21.65,121.55,bed_bath_table,delivered
de8e149a85e92c7cf24c1f7318f5f1a1,2443f76198478384b6147d593fc54b95,165f86fe8b799a708a20ee4ba125c289,166.99,20.66,187.65,cool_stuff,delivered
de8f4a82099fe4fa6bcb8952ca51420f,13db9c37d449305364a897e44f479406,f27f3e8b4b3836e4d6cd756dfb83e750,39.99,24.84,64.83,sports_leisure,delivered
de8f695cc30ff739ee50c1209638549d,48f74010d81b2386bacab0759eecb33f,c8a93a4386deccaca35baaaf72ec918b,143.6,48.3,191.9,furniture_decor,delivered
de8f695cc30ff739ee50c1209638549d,48f74010d81b2386bacab0759eecb33f,04c4a4b9c924494fcf82e0fba966f955,29.99,32.2,62.19,watches_gifts,delivered
de8f6de451fff81802c07436b095e52e,b1f1678b3d52d09769d35a9a3c1b200d,15fdd6032f35d4add5066fb90be28630,89.0,17.9,106.9,watches_gifts,delivered
de8fd9a0d076acaf013673eb8a4c9b0b,f6b267fb461c26e4ae3ea501f4297503,6ab41d7f15e7af9d6c7cd912055acc1a,104.9,13.07,117.97,sports_leisure,delivered
de8ff53ccb831c621c49cdfb8953fd9a,1a1cfd220729248ca598e3a807cb17e7,f37176efea4bfd72f257552d84235716,149.9,8.51,158.41,watches_gifts,delivered
de8ff53ccb831c621c49cdfb8953fd9a,1a1cfd220729248ca598e3a807cb17e7,b01d34f6d2545269d348181768eca049,55.0,8.51,63.51,watches_gifts,delivered
de90c6becfae7b59fc7f1642e8578a17,fd0f799263c58a9fd3c65d72963046aa,8b5632d7a4f86bd2f1331355305427e6,159.0,16.02,175.02,furniture_decor,delivered
de91fc52c5e64360685e51f75ceeeb2c,7b7c12e64b5479d94289a5773a0a1cd7,97fb4a5f48af31ad401b266215d84336,194.0,39.41,233.41,sports_leisure,delivered
de922556bfd4f7734677ececcaa615b9,cb1c0127db43599374c82c6f00560466,93f8951fb9bd7dc84f80350de6fadbd9,99.9,15.46,115.36,toys,delivered
de92a2b76032cad82c67bdeda8f8b8de,81dd06147dde9b3e5537100b7b73f9fd,98d61056e0568ba048e5d78038790e77,160.55,20.0,180.55,auto,delivered
de9330ec1dd0af0751b5c24b612917d0,189126a15eeb07b4674a81048ff48071,67bea89008edcb996cfe4e3d062b62a8,46.99,17.6,64.59,housewares,delivered
de937fa64e3c6113c5a4c20ec533674c,42bf25d48013854d11f394ef9ef427a7,e251ebd2858be1aa7d9b2087a6992580,129.0,32.23,161.23,garden_tools,delivered
de93801862c37117070ec2e1534a1b23,9208a631ec3f1aa2a350beb39900ef8f,ab9cf155f8280c3739b09fe341a185e8,13.98,20.8,34.78,telephony,delivered
de9387b71120d212286385df34759406,e679e15d9afcd1e3f068af187db70d03,aca2eb7d00ea1a7b8ebd4e68314663af,89.9,17.76,107.66,furniture_decor,delivered
de94ca254bf9b37529386b685e498cdb,2dc08ea6c3c630859c8b7a3e13aa2b2b,c44343d9d6d3551e161f3c72bfcbfc3b,149.97,23.33,173.3,housewares,delivered
de9517fb01c6e4692d1cc9ff37c4d9ad,d84540bbbcc74f318a1cb2d8ede1990f,cb4ea8f55c5245555696ae22ce0ea921,99.9,15.45,115.35,sports_leisure,delivered
de951feb6c754b2c61f0ed3c66569f4a,99ef3b28b2ab64bf0a00c2a5c9bafadd,a9b7d6445491f7108ce079d4f783dbf1,990.0,87.41,1077.41,health_beauty,delivered
de951feb6c754b2c61f0ed3c66569f4a,99ef3b28b2ab64bf0a00c2a5c9bafadd,a9b7d6445491f7108ce079d4f783dbf1,990.0,87.41,1077.41,health_beauty,delivered
de95c0af6d85e644eed2ee08c4766606,74565521a1debbacbe9b111bac3ecbfa,3863a6df816f3b8ce0358a1243541fcb,74.9,14.39,89.29,costruction_tools_garden,delivered
de96144dc55ce453b7dd9b5995a87c6a,1e442ae42cba4e82336cb1c367c7b75d,c384e8f1f1c380ef1dbafaf080ba25fc,89.99,15.51,105.5,sports_leisure,delivered
de969b697705a8e3239d2f760c644c8a,b9d6a058e30a927c653a4d74412921ab,8d29622ad4b816113fa721f21af4f667,44.9,20.8,65.7,health_beauty,delivered
de969e85aeacf944aee95d69c327e582,8f0a6afc5ed234296eae115f48854ac3,56eb39314ca59c39efa1e28beb073abe,24.9,15.1,40.0,telephony,delivered
de96b93d26af6d6a5c3aa622e245b86f,cd0879cb585fcbf74a2cf9417bda2362,d9d3c966af100aeb7047ac8b59a70d4c,109.99,14.54,124.53,bed_bath_table,delivered
de983bdf0e92645dd32e0ba39d8e7dd8,faae3f96ccf16903b53b768dedf6aae9,84412fdf17ffe7f7b52913a82e73b5b2,169.9,21.59,191.49,sports_leisure,delivered
de98a626981e2086824e16ba939bf641,f09c225bfedecea0f4f836331479a65c,7a10781637204d8d10485c71a6108a2e,219.9,18.79,238.69,watches_gifts,delivered
